FECHA_HORA,HORA,PERIODO,KWH_REC_BESS,KWH_ENT_BESS,BESS_REC_kW,BESS_ENT_kW,KWH_REC_ION,KWH_ENT_ION,ION_REC_kW,ION_ENT_kW,BESS_NETO_kWh,ION_NETO_kWh,Mejora_BESS_ION_kWh,Mejora_BESS_ION_kW,IUSA_CON_BESS_ION_kW,IUSA_SIN_BESS_ION_kW
29/05/2026 03:05,3,Base,4478.400000000001,0.0,53740.8,0.0,12789.6626588,0,153475.9519056,0,4478.400000000001,12789.6626588,8311.262658799998,99735.15190559998,153475.9519056,99735.1519056
29/05/2026 04:05,4,Base,43.2,0.0,518.4000000000001,0.0,8718.9588623,0,104627.50634759999,0,43.2,8718.9588623,8675.7588623,104109.1063476,104627.50634759999,104109.1063476
29/05/2026 05:05,5,Base,57.6,0.0,691.2,0.0,8595.6709593,0,103148.0515116,0,57.6,8595.6709593,8538.0709593,102456.85151159999,103148.0515116,102456.8515116
29/05/2026 06:05,6,Base,43.2,0.0,518.4000000000001,0.0,9350.6099854,0,112207.31982480001,0,43.2,9350.6099854,9307.4099854,111688.91982479999,112207.31982480001,111688.91982480002
29/05/2026 07:05,7,Intermedio,43.2,0.0,518.4000000000001,0.0,11671.506775,0,140058.0813,0,43.2,11671.506775,11628.306775,139539.6813,140058.0813,139539.6813
29/05/2026 08:05,8,Intermedio,43.2,0.0,518.4000000000001,0.0,12591.7891245,0,151101.469494,0,43.2,12591.7891245,12548.589124499998,150583.069494,151101.469494,150583.069494
29/05/2026 09:05,9,Intermedio,43.2,0.0,518.4000000000001,0.0,12575.7687991,0,150909.2255892,0,43.2,12575.7687991,12532.5687991,150390.8255892,150909.2255892,150390.82558920002
29/05/2026 10:05,10,Intermedio,57.6,0.0,691.2,0.0,11208.2276609,0,134498.73193080002,0,57.6,11208.2276609,11150.6276609,133807.5319308,134498.73193080002,133807.5319308
29/05/2026 11:05,11,Intermedio,43.2,0.0,518.4000000000001,0.0,13572.783205,0,162873.39846,0,43.2,13572.783205,13529.583204999999,162354.99845999997,162873.39846,162354.99846
29/05/2026 12:05,12,Intermedio,43.2,0.0,518.4000000000001,0.0,12904.3790889,0,154852.54906679998,0,43.2,12904.3790889,12861.179088899999,154334.1490668,154852.54906679998,154334.1490668
29/05/2026 13:05,13,Intermedio,43.2,0.0,518.4000000000001,0.0,11496.4037484,0,137956.8449808,0,43.2,11496.4037484,11453.2037484,137438.44498079998,137956.8449808,137438.4449808
29/05/2026 14:05,14,Intermedio,57.6,0.0,691.2,0.0,10209.4813232,0,122513.77587839999,0,57.6,10209.4813232,10151.8813232,121822.57587839999,122513.77587839999,121822.57587839999
29/05/2026 15:05,15,Intermedio,43.2,0.0,518.4000000000001,0.0,11400.9965206,0,136811.9582472,0,43.2,11400.9965206,11357.796520599999,136293.55824719998,136811.9582472,136293.5582472
29/05/2026 16:05,16,Intermedio,43.2,0.0,518.4000000000001,0.0,9570.7847291,0,114849.4167492,0,43.2,9570.7847291,9527.5847291,114331.01674919999,114849.4167492,114331.0167492
29/05/2026 17:05,17,Intermedio,57.6,0.0,691.2,0.0,7829.4222414,0,93953.0668968,0,57.6,7829.4222414,7771.822241399999,93261.8668968,93953.0668968,93261.8668968
29/05/2026 18:05,18,Intermedio,28.8,691.2,345.6,8294.400000000001,5554.6333925,0,66655.60071,0,-662.4000000000001,5554.6333925,6217.0333924999995,74604.40070999999,66655.60071,74604.40070999999
29/05/2026 19:05,19,Intermedio,0.0,2779.2000000000003,0.0,33350.4,4148.1498719,0,49777.7984628,0,-2779.2000000000003,4148.1498719,6927.3498719,83128.1984628,49777.7984628,83128.1984628
29/05/2026 20:05,20,Intermedio,0.0,2779.2000000000003,0.0,33350.4,4065.1387329,0,48781.6647948,0,-2779.2000000000003,4065.1387329,6844.3387329,82132.0647948,48781.6647948,82132.06479480001
29/05/2026 21:05,21,Punta,0.0,2707.2,0.0,32486.399999999998,3740.2492067,0,44882.990480399996,0,-2707.2,3740.2492067,6447.449206699999,77369.39048039999,44882.990480399996,77369.39048039999
29/05/2026 22:05,22,Punta,43.2,676.8,518.4000000000001,8121.599999999999,5837.8283081,0,70053.9396972,0,-633.5999999999999,5837.8283081,6471.428308099999,77657.1396972,70053.9396972,77657.13969720001
29/05/2026 23:05,23,Intermedio,43.2,0.0,518.4000000000001,0.0,6515.1715089,0,78182.0581068,0,43.2,6515.1715089,6471.9715089,77663.6581068,78182.0581068,77663.65810680001
30/05/2026 00:05,24,Intermedio,57.6,0.0,691.2,0.0,8196.2310181,0,98354.77221719999,0,57.6,8196.2310181,8138.631018099999,97663.57221719998,98354.77221719999,97663.5722172
30/05/2026 01:05,1,Intermedio,5616.0,0.0,67392.0,0.0,13277.8565684,0,159334.2788208,0,5616.0,13277.8565684,7661.8565684000005,91942.27882080001,159334.2788208,91942.27882080001
30/05/2026 02:05,2,Base,5270.400000000001,0.0,63244.8,0.0,12477.7365123,0,149732.8381476,0,5270.400000000001,12477.7365123,7207.336512299999,86488.03814759999,149732.8381476,86488.0381476
30/05/2026 03:05,3,Base,57.6,0.0,691.2,0.0,7882.7597044,0,94593.11645280001,0,57.6,7882.7597044,7825.1597044,93901.9164528,94593.11645280001,93901.91645280001
30/05/2026 04:05,4,Base,43.2,0.0,518.4000000000001,0.0,7978.4543456,0,95741.4521472,0,43.2,7978.4543456,7935.2543456,95223.05214720001,95741.4521472,95223.05214720001
30/05/2026 05:05,5,Base,43.2,0.0,518.4000000000001,0.0,7813.3829346,0,93760.59521520001,0,43.2,7813.3829346,7770.1829346,93242.1952152,93760.59521520001,93242.19521520002
30/05/2026 06:05,6,Base,57.6,0.0,691.2,0.0,7461.988159099999,0,89543.85790919999,0,57.6,7461.988159099999,7404.388159099999,88852.65790919999,89543.85790919999,88852.65790919999
30/05/2026 07:05,7,Base,43.2,0.0,518.4000000000001,0.0,9379.5760498,0,112554.91259759999,0,43.2,9379.5760498,9336.3760498,112036.5125976,112554.91259759999,112036.5125976
30/05/2026 08:05,8,Intermedio,43.2,0.0,518.4000000000001,0.0,9911.6968385,0,118940.362062,0,43.2,9911.6968385,9868.4968385,118421.96206199999,118940.362062,118421.962062
30/05/2026 09:05,9,Intermedio,43.2,0.0,518.4000000000001,0.0,9137.6621093,0,109651.9453116,0,43.2,9137.6621093,9094.462109299999,109133.54531159998,109651.9453116,109133.5453116
30/05/2026 10:05,10,Intermedio,43.2,0.0,518.4000000000001,0.0,7779.62854,0,93355.54248,0,43.2,7779.62854,7736.42854,92837.14248,93355.54248,92837.14248000001
30/05/2026 11:05,11,Intermedio,57.6,0.0,691.2,0.0,8571.9408569,0,102863.29028280001,0,57.6,8571.9408569,8514.3408569,102172.0902828,102863.29028280001,102172.09028280001
30/05/2026 12:05,12,Intermedio,43.2,0.0,518.4000000000001,0.0,9259.389099,0,111112.669188,0,43.2,9259.389099,9216.189099,110594.26918799999,111112.669188,110594.269188
30/05/2026 13:05,13,Intermedio,43.2,0.0,518.4000000000001,0.0,8223.1793823,0,98678.15258760001,0,43.2,8223.1793823,8179.979382300001,98159.75258760001,98678.15258760001,98159.75258760001
30/05/2026 14:05,14,Intermedio,57.6,0.0,691.2,0.0,7128.9070433,0,85546.88451959999,0,57.6,7128.9070433,7071.307043299999,84855.68451959999,85546.88451959999,84855.68451959999
30/05/2026 15:05,15,Intermedio,43.2,0.0,518.4000000000001,0.0,7074.0956421,0,84889.1477052,0,43.2,7074.0956421,7030.8956421,84370.7477052,84889.1477052,84370.7477052
30/05/2026 16:05,16,Intermedio,57.6,0.0,691.2,0.0,6805.18042,0,81662.16503999999,0,57.6,6805.18042,6747.580419999999,80970.96504,81662.16503999999,80970.96504
30/05/2026 17:05,17,Intermedio,43.2,0.0,518.4000000000001,0.0,6042.6892702000005,0,72512.2712424,0,43.2,6042.6892702000005,5999.489270200001,71993.87124240001,72512.2712424,71993.87124240001
30/05/2026 18:05,18,Intermedio,43.2,763.2,518.4000000000001,9158.400000000001,6094.4090881,0,73132.9090572,0,-720.0,6094.4090881,6814.4090881,81772.9090572,73132.9090572,81772.90905720001
30/05/2026 19:05,19,Intermedio,0.0,3355.2,0.0,40262.399999999994,5410.9653321,0,64931.58398519999,0,-3355.2,5410.9653321,8766.1653321,105193.9839852,64931.58398519999,105193.98398519999
30/05/2026 20:05,20,Intermedio,0.0,3441.6,0.0,41299.2,5261.6188355,0,63139.426026,0,-3441.6,5261.6188355,8703.2188355,104438.626026,63139.426026,104438.626026
30/05/2026 21:05,21,Intermedio,0.0,3513.6,0.0,42163.2,4833.0054015000005,0,57996.064818000006,0,-3513.6,4833.0054015000005,8346.6054015,100159.26481800001,57996.064818000006,100159.264818
30/05/2026 22:05,22,Intermedio,28.8,849.6,345.6,10195.2,7374.3135987,0,88491.7631844,0,-820.8000000000001,7374.3135987,8195.1135987,98341.36318439999,88491.7631844,98341.36318439999
30/05/2026 23:05,23,Intermedio,57.6,0.0,691.2,0.0,8766.7176514,0,105200.6118168,0,57.6,8766.7176514,8709.1176514,104509.4118168,105200.6118168,104509.4118168
31/05/2026 00:05,24,Intermedio,43.2,0.0,518.4000000000001,0.0,8315.8358154,0,99790.02978479999,0,43.2,8315.8358154,8272.635815399999,99271.6297848,99790.02978479999,99271.6297848
31/05/2026 01:05,1,Base,5630.400000000001,0.0,67564.8,0.0,12725.464538299999,0,152705.57445959997,0,5630.400000000001,12725.464538299999,7095.064538299998,85140.77445959998,152705.57445959997,85140.77445959997
31/05/2026 02:05,2,Base,7502.400000000001,0.0,90028.8,0.0,14001.958494999999,0,168023.50194,0,7502.400000000001,14001.958494999999,6499.558494999998,77994.70193999998,168023.50194,77994.70193999998
31/05/2026 03:05,3,Base,316.8,0.0,3801.6000000000004,0.0,6918.673034699999,0,83024.0764164,0,316.8,6918.673034699999,6601.873034699999,79222.4764164,83024.0764164,79222.4764164
31/05/2026 04:05,4,Base,43.2,0.0,518.4000000000001,0.0,6483.5660401000005,0,77802.79248120001,0,43.2,6483.5660401000005,6440.366040100001,77284.3924812,77802.79248120001,77284.39248120002
31/05/2026 05:05,5,Base,57.6,0.0,691.2,0.0,5716.4394532,0,68597.27343839999,0,57.6,5716.4394532,5658.839453199999,67906.0734384,68597.27343839999,67906.0734384
31/05/2026 06:05,6,Base,43.2,0.0,518.4000000000001,0.0,5599.0798034,0,67188.9576408,0,43.2,5599.0798034,5555.8798034,66670.5576408,67188.9576408,66670.5576408
31/05/2026 07:05,7,Base,43.2,0.0,518.4000000000001,0.0,5626.1349181,0,67513.61901719999,0,43.2,5626.1349181,5582.9349181,66995.2190172,67513.61901719999,66995.2190172
31/05/2026 08:05,8,Base,43.2,0.0,518.4000000000001,0.0,5878.0565187,0,70536.6782244,0,43.2,5878.0565187,5834.8565187,70018.27822440001,70536.6782244,70018.27822440001
31/05/2026 09:05,9,Base,57.6,0.0,691.2,0.0,5971.049377400001,0,71652.59252880001,0,57.6,5971.049377400001,5913.4493774,70961.3925288,71652.59252880001,70961.39252880002
31/05/2026 10:05,10,Base,43.2,0.0,518.4000000000001,0.0,5860.1857606,0,70322.2291272,0,43.2,5860.1857606,5816.9857606000005,69803.8291272,70322.2291272,69803.8291272
31/05/2026 11:05,11,Base,43.2,0.0,518.4000000000001,0.0,5837.1203613,0,70045.4443356,0,43.2,5837.1203613,5793.9203613,69527.0443356,70045.4443356,69527.0443356
31/05/2026 12:05,12,Base,57.6,0.0,691.2,0.0,5736.4265443,0,68837.1185316,0,57.6,5736.4265443,5678.8265443,68145.91853160001,68837.1185316,68145.91853160001
31/05/2026 13:05,13,Base,43.2,0.0,518.4000000000001,0.0,5555.5608825,0,66666.73058999999,0,43.2,5555.5608825,5512.3608825,66148.33059,66666.73058999999,66148.33059
31/05/2026 14:05,14,Base,43.2,0.0,518.4000000000001,0.0,5057.4089967,0,60688.9079604,0,43.2,5057.4089967,5014.2089967,60170.507960400006,60688.9079604,60170.5079604
31/05/2026 15:05,15,Base,57.6,0.0,691.2,0.0,4797.9876402,0,57575.851682399996,0,57.6,4797.9876402,4740.3876402,56884.6516824,57575.851682399996,56884.6516824
31/05/2026 16:05,16,Base,57.6,0.0,691.2,0.0,4691.8313292,0,56301.9759504,0,57.6,4691.8313292,4634.2313292,55610.7759504,56301.9759504,55610.775950400006
31/05/2026 17:05,17,Base,43.2,0.0,518.4000000000001,0.0,4331.2512512,0,51975.01501440001,0,43.2,4331.2512512,4288.0512512000005,51456.615014400006,51975.01501440001,51456.615014400006
31/05/2026 18:05,18,Base,43.2,259.20000000000005,518.4000000000001,3110.4000000000005,3936.6249389,0,47239.4992668,0,-216.00000000000006,3936.6249389,4152.6249389,49831.499266800005,47239.4992668,49831.4992668
31/05/2026 19:05,19,Base,0.0,1152.0,0.0,13824.0,3385.0616455,0,40620.739746,0,-1152.0,3385.0616455,4537.0616455,54444.739746,40620.739746,54444.739746
31/05/2026 20:05,20,Intermedio,0.0,1080.0,0.0,12960.0,3486.2132109,0,41834.5585308,0,-1080.0,3486.2132109,4566.2132108999995,54794.55853079999,41834.5585308,54794.5585308
31/05/2026 21:05,21,Intermedio,0.0,1022.4000000000001,0.0,12268.800000000001,3522.9923401,0,42275.9080812,0,-1022.4000000000001,3522.9923401,4545.3923401,54544.708081200006,42275.9080812,54544.708081200006
31/05/2026 22:05,22,Intermedio,28.8,216.0,345.6,2592.0,4229.8475037,0,50758.1700444,0,-187.2,4229.8475037,4417.0475037,53004.570044399996,50758.1700444,53004.5700444
31/05/2026 23:05,23,Intermedio,43.2,0.0,518.4000000000001,0.0,4510.2879638,0,54123.4555656,0,43.2,4510.2879638,4467.087963800001,53605.05556560001,54123.4555656,53605.0555656
01/06/2026 00:05,24,Intermedio,57.6,0.0,691.2,0.0,4656.3407897,0,55876.0894764,0,57.6,4656.3407897,4598.740789699999,55184.88947639999,55876.0894764,55184.8894764
01/06/2026 01:05,1,Intermedio,4492.8,0.0,53913.600000000006,0.0,8611.4580385,0,103337.49646200001,0,4492.8,8611.4580385,4118.658038500001,49423.896462000004,103337.49646200001,49423.896462000004
01/06/2026 02:05,2,Base,43.2,0.0,518.4000000000001,0.0,4714.1640627,0,56569.9687524,0,43.2,4714.1640627,4670.9640627,56051.568752399995,56569.9687524,56051.568752399995
01/06/2026 03:05,3,Base,57.6,0.0,691.2,0.0,4832.2695311,0,57987.2343732,0,57.6,4832.2695311,4774.669531099999,57296.03437319999,57987.2343732,57296.034373200004
01/06/2026 04:05,4,Base,43.2,0.0,518.4000000000001,0.0,4427.9704286,0,53135.645143199996,0,43.2,4427.9704286,4384.7704286,52617.245143199994,53135.645143199996,52617.245143199994
01/06/2026 05:05,5,Base,43.2,0.0,518.4000000000001,0.0,4973.537384,0,59682.448608000006,0,43.2,4973.537384,4930.337384,59164.048608000005,59682.448608000006,59164.048608000005
01/06/2026 06:05,6,Base,43.2,0.0,518.4000000000001,0.0,5888.8432923,0,70666.1195076,0,43.2,5888.8432923,5845.6432923,70147.7195076,70666.1195076,70147.7195076
01/06/2026 07:05,7,Intermedio,57.6,0.0,691.2,0.0,7259.0314332,0,87108.3771984,0,57.6,7259.0314332,7201.431433199999,86417.1771984,87108.3771984,86417.17719840001
01/06/2026 08:05,8,Intermedio,43.2,0.0,518.4000000000001,0.0,8666.5483399,0,103998.5800788,0,43.2,8666.5483399,8623.3483399,103480.1800788,103998.5800788,103480.18007880001
01/06/2026 09:05,9,Intermedio,43.2,0.0,518.4000000000001,0.0,9520.6185303,0,114247.4223636,0,43.2,9520.6185303,9477.4185303,113729.0223636,114247.4223636,113729.0223636
01/06/2026 10:05,10,Intermedio,43.2,0.0,518.4000000000001,0.0,7672.2608033,0,92067.1296396,0,43.2,7672.2608033,7629.0608033,91548.7296396,92067.1296396,91548.7296396
01/06/2026 11:05,11,Intermedio,57.6,0.0,691.2,0.0,9065.5280762,0,108786.3369144,0,57.6,9065.5280762,9007.9280762,108095.1369144,108786.3369144,108095.1369144
01/06/2026 12:05,12,Intermedio,43.2,0.0,518.4000000000001,0.0,9967.2906496,0,119607.4877952,0,43.2,9967.2906496,9924.090649599999,119089.08779519999,119607.4877952,119089.0877952
01/06/2026 13:05,13,Intermedio,43.2,0.0,518.4000000000001,0.0,8687.7391968,0,104252.87036159998,0,43.2,8687.7391968,8644.539196799999,103734.47036159999,104252.87036159998,103734.47036159999
01/06/2026 14:05,14,Intermedio,43.2,0.0,518.4000000000001,0.0,7647.7654421,0,91773.1853052,0,43.2,7647.7654421,7604.5654421,91254.7853052,91773.1853052,91254.7853052
01/06/2026 15:05,15,Intermedio,57.6,0.0,691.2,0.0,9167.3960571,0,110008.75268520002,0,57.6,9167.3960571,9109.7960571,109317.5526852,110008.75268520002,109317.55268520002
01/06/2026 16:05,16,Intermedio,43.2,0.0,518.4000000000001,0.0,8920.106079,0,107041.272948,0,43.2,8920.106079,8876.906078999998,106522.87294799997,107041.272948,106522.872948
01/06/2026 17:05,17,Intermedio,43.2,0.0,518.4000000000001,0.0,8479.1853638,0,101750.22436559999,0,43.2,8479.1853638,8435.985363799999,101231.82436559998,101750.22436559999,101231.8243656
01/06/2026 18:05,18,Intermedio,43.2,964.8,518.4000000000001,11577.599999999999,6343.8084717,0,76125.7016604,0,-921.5999999999999,6343.8084717,7265.4084717000005,87184.9016604,76125.7016604,87184.9016604
01/06/2026 19:05,19,Intermedio,0.0,4334.4,0.0,52012.799999999996,3865.5311585,0,46386.373902,0,-4334.4,3865.5311585,8199.9311585,98399.173902,46386.373902,98399.173902
01/06/2026 20:05,20,Intermedio,0.0,4248.0,0.0,50976.0,3766.9855653,0,45203.8267836,0,-4248.0,3766.9855653,8014.9855652999995,96179.8267836,45203.8267836,96179.8267836
01/06/2026 21:05,21,Punta,0.0,3556.8,0.0,42681.600000000006,3040.79216,0,36489.505919999996,0,-3556.8,3040.79216,6597.59216,79171.10592,36489.505919999996,79171.10592
01/06/2026 22:05,22,Punta,28.8,892.8,345.6,10713.599999999999,5814.4926149,0,69773.9113788,0,-864.0,5814.4926149,6678.4926149,80141.9113788,69773.9113788,80141.9113788
01/06/2026 23:05,23,Intermedio,57.6,0.0,691.2,0.0,6879.8267212,0,82557.9206544,0,57.6,6879.8267212,6822.2267212,81866.7206544,82557.9206544,81866.72065440001
02/06/2026 00:05,24,Intermedio,43.2,0.0,518.4000000000001,0.0,8440.4757692,0,101285.70923040001,0,43.2,8440.4757692,8397.2757692,100767.30923039999,101285.70923040001,100767.30923040002
02/06/2026 01:05,1,Intermedio,5630.400000000001,0.0,67564.8,0.0,13533.6188965,0,162403.426758,0,5630.400000000001,13533.6188965,7903.2188965,94838.626758,162403.426758,94838.62675799998
02/06/2026 02:05,2,Base,7502.400000000001,0.0,90028.8,0.0,14822.083616,0,177865.00339199998,0,7502.400000000001,14822.083616,7319.683615999999,87836.203392,177865.00339199998,87836.20339199998
02/06/2026 03:05,3,Base,2635.2000000000003,0.0,31622.4,0.0,11503.8372181,0,138046.0466172,0,2635.2000000000003,11503.8372181,8868.637218099999,106423.6466172,138046.0466172,106423.6466172
02/06/2026 04:05,4,Base,43.2,0.0,518.4000000000001,0.0,8856.9805908,0,106283.7670896,0,43.2,8856.9805908,8813.7805908,105765.36708959998,106283.7670896,105765.36708960001
02/06/2026 05:05,5,Base,57.6,0.0,691.2,0.0,8175.4743042,0,98105.6916504,0,57.6,8175.4743042,8117.8743042,97414.4916504,98105.6916504,97414.4916504
02/06/2026 06:05,6,Base,43.2,0.0,518.4000000000001,0.0,7782.1331178,0,93385.5974136,0,43.2,7782.1331178,7738.9331178,92867.1974136,93385.5974136,92867.1974136
02/06/2026 07:05,7,Intermedio,43.2,0.0,518.4000000000001,0.0,9547.5842895,0,114571.011474,0,43.2,9547.5842895,9504.3842895,114052.611474,114571.011474,114052.611474
02/06/2026 08:05,8,Intermedio,43.2,0.0,518.4000000000001,0.0,9208.5532227,0,110502.6386724,0,43.2,9208.5532227,9165.3532227,109984.2386724,110502.6386724,109984.23867240001
02/06/2026 09:05,9,Intermedio,57.6,0.0,691.2,0.0,9321.1174927,0,111853.40991239999,0,57.6,9321.1174927,9263.517492699999,111162.2099124,111853.40991239999,111162.2099124
02/06/2026 10:05,10,Intermedio,43.2,0.0,518.4000000000001,0.0,7548.1604005,0,90577.924806,0,43.2,7548.1604005,7504.9604005,90059.524806,90577.924806,90059.524806
02/06/2026 11:05,11,Intermedio,43.2,0.0,518.4000000000001,0.0,9835.2002563,0,118022.40307560001,0,43.2,9835.2002563,9792.0002563,117504.00307559999,118022.40307560001,117504.00307560002
02/06/2026 12:05,12,Intermedio,57.6,0.0,691.2,0.0,10800.2418213,0,129602.90185560001,0,57.6,10800.2418213,10742.6418213,128911.7018556,129602.90185560001,128911.70185560001
02/06/2026 13:05,13,Intermedio,43.2,0.0,518.4000000000001,0.0,8693.8152467,0,104325.7829604,0,43.2,8693.8152467,8650.6152467,103807.38296039999,104325.7829604,103807.3829604
02/06/2026 14:05,14,Intermedio,43.2,0.0,518.4000000000001,0.0,7638.437317,0,91661.247804,0,43.2,7638.437317,7595.237317,91142.847804,91661.247804,91142.847804
02/06/2026 15:05,15,Intermedio,57.6,0.0,691.2,0.0,8766.6278076,0,105199.53369119999,0,57.6,8766.6278076,8709.0278076,104508.3336912,105199.53369119999,104508.3336912
02/06/2026 16:05,16,Intermedio,43.2,0.0,518.4000000000001,0.0,8952.454895,0,107429.45874,0,43.2,8952.454895,8909.254895,106911.05874000001,107429.45874,106911.05874000001
02/06/2026 17:05,17,Intermedio,43.2,0.0,518.4000000000001,0.0,7771.3294068,0,93255.9528816,0,43.2,7771.3294068,7728.1294068,92737.5528816,93255.9528816,92737.5528816
02/06/2026 18:05,18,Intermedio,43.2,993.5999999999999,518.4000000000001,11923.199999999999,6017.2458801,0,72206.9505612,0,-950.3999999999999,6017.2458801,6967.6458801,83611.7505612,72206.9505612,83611.75056120001
02/06/2026 19:05,19,Intermedio,0.0,4377.6,0.0,52531.200000000004,3929.668457,0,47156.021484000004,0,-4377.6,3929.668457,8307.268457,99687.22148400001,47156.021484000004,99687.22148400001
02/06/2026 20:05,20,Intermedio,0.0,4809.6,0.0,57715.200000000004,3746.319519,0,44955.834228,0,-4809.6,3746.319519,8555.919519000001,102671.034228,44955.834228,102671.034228
02/06/2026 21:05,21,Punta,0.0,4579.2,0.0,54950.399999999994,3148.5426025,0,37782.511230000004,0,-4579.2,3148.5426025,7727.7426025,92732.91123,37782.511230000004,92732.91123
02/06/2026 22:05,22,Punta,43.2,1022.4,518.4000000000001,12268.8,6118.580551200001,0,73422.96661440001,0,-979.1999999999999,6118.580551200001,7097.7805512,85173.3666144,73422.96661440001,85173.36661440002
02/06/2026 23:05,23,Intermedio,43.2,0.0,518.4000000000001,0.0,7079.812439,0,84957.749268,0,43.2,7079.812439,7036.612439,84439.349268,84957.749268,84439.349268
03/06/2026 00:05,24,Intermedio,43.2,0.0,518.4000000000001,0.0,9434.4307249,0,113213.1686988,0,43.2,9434.4307249,9391.230724899999,112694.76869879998,113213.1686988,112694.7686988
03/06/2026 01:05,1,Intermedio,5630.400000000001,0.0,67564.8,0.0,14123.9984121,0,169487.9809452,0,5630.400000000001,14123.9984121,8493.5984121,101923.1809452,169487.9809452,101923.18094519999
03/06/2026 02:05,2,Base,7516.8,0.0,90201.6,0.0,15074.977173,0,180899.726076,0,7516.8,15074.977173,7558.177172999999,90698.12607599999,180899.726076,90698.12607599999
03/06/2026 03:05,3,Base,4564.8,0.0,54777.600000000006,0.0,13268.917296,0,159227.007552,0,4564.8,13268.917296,8704.117296,104449.407552,159227.007552,104449.40755199999
03/06/2026 04:05,4,Base,43.2,0.0,518.4000000000001,0.0,8502.4593504,0,102029.5122048,0,43.2,8502.4593504,8459.2593504,101511.1122048,102029.5122048,101511.11220480001
03/06/2026 05:05,5,Base,57.6,0.0,691.2,0.0,8123.234314,0,97478.811768,0,57.6,8123.234314,8065.634314,96787.611768,97478.811768,96787.611768
03/06/2026 06:05,6,Base,43.2,0.0,518.4000000000001,0.0,8023.256775100001,0,96279.0813012,0,43.2,8023.256775100001,7980.056775100001,95760.6813012,96279.0813012,95760.6813012
03/06/2026 07:05,7,Intermedio,43.2,0.0,518.4000000000001,0.0,9294.6672363,0,111536.0068356,0,43.2,9294.6672363,9251.467236299999,111017.60683559999,111536.0068356,111017.6068356
03/06/2026 08:05,8,Intermedio,43.2,0.0,518.4000000000001,0.0,10444.6024169,0,125335.22900279998,0,43.2,10444.6024169,10401.402416899999,124816.82900279999,125335.22900279998,124816.82900279999
03/06/2026 09:05,9,Intermedio,57.6,0.0,691.2,0.0,11098.4104614,0,133180.9255368,0,57.6,11098.4104614,11040.8104614,132489.7255368,133180.9255368,132489.7255368
03/06/2026 10:05,10,Intermedio,43.2,0.0,518.4000000000001,0.0,8814.7395629,0,105776.8747548,0,43.2,8814.7395629,8771.5395629,105258.4747548,105776.8747548,105258.4747548
03/06/2026 11:05,11,Intermedio,43.2,0.0,518.4000000000001,0.0,10633.6091308,0,127603.3095696,0,43.2,10633.6091308,10590.409130799999,127084.90956959999,127603.3095696,127084.9095696
03/06/2026 12:05,12,Intermedio,57.6,0.0,691.2,0.0,10525.3419191,0,126304.10302919999,0,57.6,10525.3419191,10467.741919099999,125612.90302919998,126304.10302919999,125612.9030292
03/06/2026 13:05,13,Intermedio,43.2,0.0,518.4000000000001,0.0,11208.3281853,0,134499.9382236,0,43.2,11208.3281853,11165.1281853,133981.53822360002,134499.9382236,133981.53822360002
03/06/2026 14:05,14,Intermedio,43.2,0.0,518.4000000000001,0.0,10482.3491821,0,125788.19018520002,0,43.2,10482.3491821,10439.1491821,125269.79018519999,125788.19018520002,125269.79018520002
03/06/2026 15:05,15,Intermedio,57.6,0.0,691.2,0.0,11501.2369997,0,138014.8439964,0,57.6,11501.2369997,11443.6369997,137323.6439964,138014.8439964,137323.6439964
03/06/2026 16:05,16,Intermedio,43.2,0.0,518.4000000000001,0.0,11925.0525519,0,143100.6306228,0,43.2,11925.0525519,11881.8525519,142582.2306228,143100.6306228,142582.2306228
03/06/2026 17:05,17,Intermedio,43.2,0.0,518.4000000000001,0.0,11841.0443117,0,142092.5317404,0,43.2,11841.0443117,11797.844311699999,141574.1317404,142092.5317404,141574.13174040001
03/06/2026 18:05,18,Intermedio,43.2,1267.2,518.4000000000001,15206.400000000001,9141.8860167,0,109702.6322004,0,-1224.0,9141.8860167,10365.8860167,124390.6322004,109702.6322004,124390.6322004
03/06/2026 19:05,19,Intermedio,0.0,4060.7999999999997,0.0,48729.6,5833.559906,0,70002.718872,0,-4060.7999999999997,5833.559906,9894.359906,118732.318872,70002.718872,118732.318872
03/06/2026 20:05,20,Intermedio,0.0,4017.6,0.0,48211.2,5819.6703491,0,69836.0441892,0,-4017.6,5819.6703491,9837.2703491,118047.24418919999,69836.0441892,118047.24418919999
03/06/2026 21:05,21,Punta,0.0,3484.8,0.0,41817.600000000006,5218.7987062,0,62625.584474400006,0,-3484.8,5218.7987062,8703.5987062,104443.18447440001,62625.584474400006,104443.18447440001
03/06/2026 22:05,22,Punta,43.2,619.2,518.4000000000001,7430.400000000001,7405.4092713,0,88864.9112556,0,-576.0,7405.4092713,7981.4092713,95776.9112556,88864.9112556,95776.9112556
03/06/2026 23:05,23,Intermedio,43.2,0.0,518.4000000000001,0.0,9053.59375,0,108643.125,0,43.2,9053.59375,9010.39375,108124.72499999999,108643.125,108124.725
04/06/2026 00:05,24,Intermedio,43.2,0.0,518.4000000000001,0.0,9451.2003172,0,113414.4038064,0,43.2,9451.2003172,9408.0003172,112896.0038064,113414.4038064,112896.00380640001
04/06/2026 01:05,1,Intermedio,5630.400000000001,0.0,67564.8,0.0,14284.7308957,0,171416.7707484,0,5630.400000000001,14284.7308957,8654.3308957,103851.97074840001,171416.7707484,103851.97074840001
